v4,42.9388,42.4815,1.06500414543491
v8,46.647,46.647,0
v20,48.4479,48.2594,0.389077751564047
v16,44.5948,44.5948,0
v17,53.9467,51.5982,4.35337101249938
v6,49.6516,49.6516,0
v10,54.1602,53.8342,0.601918013596701
v5,46.7159,46.1422,1.22806153793461
v7,50.8422,45.8496,9.81979536684092
v13,42.7473,41.5777,2.73607923775303
v14,51.2643,51.2643,0
v12,39.0761,36.6741,6.14697986748932
