v1,37.3228,36.9775
v10,35.6141,34.2619
v11,32.5607,32.5607
v12,36.8144,35.6923
v13,35.2096,35.2096
v14,37.011,35.7029
v15,31.1225,30.8978
v16,31.9198,31.9198
v17,43.1039,43.1039
v18,40.8036,34.5478
v19,33.6767,30.3918
v2,38.6153,38.6153
v20,38.8653,38.3571
v3,30.8627,30.5188
v4,38.4427,36.1062
v5,35.4368,35.4368
v6,38.66,38.66
v7,42.3569,36.7393
v8,32.1064,32.1064
v9,40.6328,37.4019
,,
